Area,species,species_number,height,crown_width,dbh,health,health_number
2,Glabra Lutescens,119,2.5,2.5,20,Fair,2
3,Glabra Lutescens,119,2.5,2.5,20,Good,3
3,Glabra Lutescens,119,2.5,2.5,20,Good,3
5,Glabra Lutescens,119,2.5,2.5,20,Good,3
4,Glabra Lutescens,119,2.5,2.5,20,Good,3
2,Glabra Lutescens,119,2.5,2.5,20,Fair,2
1,Glabra Lutescens,119,2.5,2.5,20,Good,3
1,Glabra Lutescens,119,2.5,2.5,20,Good,3
4,Glabra Lutescens,119,8,2.5,20,Good,3
4,Glabra Lutescens,119,8,2.5,20,Good,3
4,Glabra Lutescens,119,2.5,2.5,40,Good,3
5,Glabra Lutescens,119,2.5,2.5,40,Good,3
5,Glabra Lutescens,119,2.5,2.5,40,Good,3
5,Glabra Lutescens,119,2.5,2.5,40,Good,3
5,Glabra Lutescens,119,2.5,2.5,40,Fair,2
5,Glabra Lutescens,119,2.5,2.5,40,Good,3
5,Glabra Lutescens,119,2.5,2.5,40,Fair,2
5,Glabra Lutescens,119,2.5,2.5,40,Good,3
5,Glabra Lutescens,119,2.5,2.5,40,Fair,2
5,Glabra Lutescens,119,2.5,2.5,40,Good,3
4,Glabra Lutescens,119,2.5,2.5,40,Good,3
3,Glabra Lutescens,119,2.5,2.5,40,Good,3
3,Glabra Lutescens,119,2.5,2.5,40,Good,3
5,Glabra Lutescens,119,2.5,2.5,40,Good,3
5,Glabra Lutescens,119,2.5,2.5,40,Good,3
5,Glabra Lutescens,119,2.5,2.5,40,Good,3
5,Glabra Lutescens,119,2.5,2.5,40,Good,3
5,Glabra Lutescens,119,2.5,2.5,40,Good,3
5,Glabra Lutescens,119,2.5,2.5,40,Good,3
5,Glabra Lutescens,119,2.5,2.5,40,Good,3
5,Glabra Lutescens,119,2.5,2.5,40,Fair,2
4,Glabra Lutescens,119,2.5,2.5,40,Fair,2
2,Glabra Lutescens,119,2.5,2.5,40,Good,3
3,Glabra Lutescens,119,2.5,2.5,40,Good,3
3,Glabra Lutescens,119,2.5,2.5,40,Good,3
2,Glabra Lutescens,119,2.5,2.5,40,Good,3
5,Glabra Lutescens,119,2.5,2.5,40,Good,3
4,Glabra Lutescens,119,2.5,2.5,40,Good,3
2,Glabra Lutescens,119,2.5,2.5,40,Good,3
5,Glabra Lutescens,119,2.5,2.5,40,Good,3
5,Glabra Lutescens,119,2.5,2.5,40,Good,3
4,Glabra Lutescens,119,8,2.5,40,Good,3
5,Glabra Lutescens,119,8,2.5,40,Good,3
5,Glabra Lutescens,119,8,2.5,40,Good,3
3,Glabra Lutescens,119,8,2.5,40,Good,3
4,Glabra Lutescens,119,8,2.5,40,Good,3
4,Glabra Lutescens,119,8,2.5,40,Good,3
4,Glabra Lutescens,119,8,2.5,40,Good,3
5,Glabra Lutescens,119,8,2.5,40,Good,3
4,Glabra Lutescens,119,8,2.5,40,Fair,2
4,Glabra Lutescens,119,8,2.5,40,Good,3
1,Glabra Lutescens,119,8,2.5,40,Good,3
3,Glabra Lutescens,119,8,2.5,40,Good,3
4,Glabra Lutescens,119,8,2.5,40,Fair,2
3,Glabra Lutescens,119,8,8,40,Good,3
4,Glabra Lutescens,119,8,8,40,Good,3
4,Glabra Lutescens,119,8,8,40,Good,3
4,Glabra Lutescens,119,8,8,40,Good,3
4,Glabra Lutescens,119,8,8,40,Good,3
4,Glabra Lutescens,119,8,8,40,Good,3
4,Glabra Lutescens,119,8,8,40,Good,3
3,Glabra Lutescens,119,8,8,40,Good,3
4,Glabra Lutescens,119,8,8,40,Good,3
4,Glabra Lutescens,119,8,8,40,Good,3
4,Glabra Lutescens,119,8,8,40,Good,3
4,Glabra Lutescens,119,8,8,40,Good,3
4,Glabra Lutescens,119,8,8,40,Good,3
3,Glabra Lutescens,119,8,8,40,Good,3
4,Glabra Lutescens,119,8,8,40,Good,3
4,Glabra Lutescens,119,13,8,40,Good,3
5,Glabra Lutescens,119,2.5,2.5,60,Good,3
5,Glabra Lutescens,119,2.5,2.5,60,Good,3
5,Glabra Lutescens,119,2.5,2.5,60,Good,3
3,Glabra Lutescens,119,2.5,2.5,60,Good,3
4,Glabra Lutescens,119,2.5,2.5,60,Good,3
5,Glabra Lutescens,119,8,2.5,60,Good,3
5,Glabra Lutescens,119,8,2.5,60,Good,3
4,Glabra Lutescens,119,8,2.5,60,Good,3
3,Glabra Lutescens,119,8,2.5,60,Good,3
2,Glabra Lutescens,119,8,2.5,60,Good,3
3,Glabra Lutescens,119,8,2.5,60,Good,3
3,Glabra Lutescens,119,8,2.5,60,Good,3
3,Glabra Lutescens,119,8,8,60,Good,3
3,Glabra Lutescens,119,8,8,60,Good,3
3,Glabra Lutescens,119,8,8,60,Good,3
4,Glabra Lutescens,119,8,8,60,Good,3
4,Glabra Lutescens,119,8,8,60,Good,3
4,Glabra Lutescens,119,8,8,60,Fair,2
4,Glabra Lutescens,119,8,8,60,Good,3
2,Glabra Lutescens,119,8,8,60,Good,3
4,Glabra Lutescens,119,8,8,60,Good,3
3,Glabra Lutescens,119,8,8,60,Good,3
4,Glabra Lutescens,119,8,8,60,Good,3
4,Glabra Lutescens,119,8,8,60,Good,3
4,Glabra Lutescens,119,13,8,60,Good,3
4,Glabra Lutescens,119,13,8,60,Good,3
5,Glabra Lutescens,119,2.5,2.5,80,Good,3
4,Glabra Lutescens,119,8,2.5,80,Good,3
4,Glabra Lutescens,119,8,8,80,Good,3
4,Glabra Lutescens,119,13,8,80,Good,3
3,Glabra Lutescens,119,13,8,80,Good,3
4,Glabra Lutescens,119,8,2.5,100,Good,3
4,Glabra Lutescens,119,8,2.5,100,Good,3
3,Glabra Lutescens,119,8,8,100,Good,3
4,Glabra Lutescens,119,13,8,100,Good,3
3,Glabra Rubens,120,2.5,2.5,20,Good,3
3,Glabra Rubens,120,8,2.5,20,Good,3
3,Glabra Rubens,120,2.5,2.5,40,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
2,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
1,Glaucophylla,121,2.5,2.5,20,Good,3
1,Glaucophylla,121,2.5,2.5,20,Good,3
1,Glaucophylla,121,2.5,2.5,20,Good,3
1,Glaucophylla,121,2.5,2.5,20,Good,3
1,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
2,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
2,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
1,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
2,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
2,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
1,Glaucophylla,121,2.5,2.5,20,Good,3
1,Glaucophylla,121,2.5,2.5,20,Good,3
1,Glaucophylla,121,2.5,2.5,20,Good,3
1,Glaucophylla,121,2.5,2.5,20,Fair,2
5,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Fair,2
4,Glaucophylla,121,2.5,2.5,20,Good,3
2,Glaucophylla,121,2.5,2.5,20,Good,3
2,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
1,Glaucophylla,121,2.5,2.5,20,Good,3
2,Glaucophylla,121,2.5,2.5,20,Good,3
3,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
3,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Fair,2
5,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
1,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
2,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
1,Glaucophylla,121,2.5,2.5,20,Good,3
1,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
2,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Fair,2
4,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
3,Glaucophylla,121,2.5,2.5,20,Fair,2
4,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
1,Glaucophylla,121,2.5,2.5,20,Fair,2
1,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
2,Glaucophylla,121,2.5,2.5,20,Good,3
3,Glaucophylla,121,2.5,2.5,20,Good,3
2,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
1,Glaucophylla,121,2.5,2.5,20,Good,3
1,Glaucophylla,121,2.5,2.5,20,Good,3
1,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
2,Glaucophylla,121,2.5,2.5,20,Good,3
1,Glaucophylla,121,2.5,2.5,20,Good,3
2,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
3,Glaucophylla,121,2.5,2.5,20,Good,3
3,Glaucophylla,121,2.5,2.5,20,Good,3
2,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
5,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,2.5,2.5,20,Good,3
2,Glaucophylla,121,2.5,2.5,20,Good,3
4,Glaucophylla,121,8,2.5,20,Good,3
2,Glaucophylla,121,8,2.5,20,Good,3
4,Glaucophylla,121,8,2.5,20,Good,3
3,Glaucophylla,121,8,2.5,20,Good,3
4,Glaucophylla,121,8,8,20,Fair,2
5,Glaucophylla,121,2.5,2.5,40,Good,3
5,Glaucophylla,121,2.5,2.5,40,Good,3
5,Glaucophylla,121,2.5,2.5,40,Good,3
5,Glaucophylla,121,2.5,2.5,40,Good,3
5,Glaucophylla,121,2.5,2.5,40,Good,3
5,Glaucophylla,121,2.5,2.5,40,Good,3
4,Glaucophylla,121,2.5,2.5,40,Good,3
4,Glaucophylla,121,2.5,2.5,40,Good,3
2,Glaucophylla,121,2.5,2.5,40,Good,3
4,Glaucophylla,121,2.5,2.5,40,Good,3
4,Glaucophylla,121,2.5,2.5,40,Good,3
2,Glaucophylla,121,2.5,2.5,40,Good,3
4,Glaucophylla,121,2.5,2.5,40,Good,3
3,Glaucophylla,121,2.5,2.5,40,Good,3
5,Glaucophylla,121,2.5,2.5,40,Good,3
1,Glaucophylla,121,2.5,2.5,40,Good,3
4,Glaucophylla,121,2.5,2.5,40,Good,3
5,Glaucophylla,121,2.5,2.5,40,Good,3
3,Glaucophylla,121,2.5,2.5,40,Good,3
2,Glaucophylla,121,2.5,2.5,40,Good,3
2,Glaucophylla,121,2.5,2.5,40,Good,3
2,Glaucophylla,121,2.5,2.5,40,Good,3
5,Glaucophylla,121,2.5,2.5,40,Good,3
5,Glaucophylla,121,2.5,2.5,40,Good,3
4,Glaucophylla,121,2.5,2.5,40,Good,3
2,Glaucophylla,121,2.5,2.5,40,Good,3
3,Glaucophylla,121,2.5,2.5,40,Good,3
3,Glaucophylla,121,2.5,2.5,40,Good,3
3,Glaucophylla,121,2.5,2.5,40,Good,3
3,Glaucophylla,121,2.5,2.5,40,Good,3
4,Glaucophylla,121,2.5,2.5,40,Good,3
4,Glaucophylla,121,2.5,2.5,40,Good,3
4,Glaucophylla,121,2.5,2.5,40,Good,3
2,Glaucophylla,121,2.5,2.5,40,Good,3
2,Glaucophylla,121,2.5,2.5,40,Good,3
2,Glaucophylla,121,2.5,2.5,40,Good,3
4,Glaucophylla,121,2.5,2.5,40,Good,3
2,Glaucophylla,121,2.5,2.5,40,Good,3
5,Glaucophylla,121,2.5,2.5,40,Good,3
1,Glaucophylla,121,2.5,2.5,40,Fair,2
2,Glaucophylla,121,2.5,2.5,40,Good,3
5,Glaucophylla,121,2.5,2.5,40,Good,3
4,Glaucophylla,121,2.5,2.5,40,Good,3
2,Glaucophylla,121,8,2.5,40,Good,3
2,Glaucophylla,121,8,2.5,40,Good,3
5,Glaucophylla,121,8,2.5,40,Good,3
5,Glaucophylla,121,8,2.5,40,Good,3
5,Glaucophylla,121,8,2.5,40,Fair,2
2,Glaucophylla,121,8,2.5,40,Good,3
4,Glaucophylla,121,8,8,40,Good,3
4,Glaucophylla,121,8,8,40,Good,3
4,Glaucophylla,121,8,8,40,Good,3
4,Glaucophylla,121,8,8,40,Fair,2
2,Glaucophylla,121,2.5,2.5,60,Good,3
2,Glaucophylla,121,2.5,2.5,60,Good,3
1,Glaucophylla,121,2.5,2.5,60,Fair,2
5,Glaucophylla,121,8,2.5,60,Good,3
2,Glaucophylla,121,8,2.5,60,Good,3
2,Glaucophylla,121,8,2.5,60,Good,3
4,Glaucophylla,121,8,2.5,60,Good,3
5,Glaucophylla,121,8,8,60,Good,3
5,Glaucophylla,121,8,8,80,Good,3
4,Glaucophylla,121,8,2.5,100,Good,3
4,Globulus,122,2.5,2.5,20,Good,3
2,Globulus,122,2.5,2.5,20,Good,3
2,Globulus,122,2.5,2.5,20,Good,3
5,Globulus,122,2.5,2.5,20,Good,3
2,Globulus,122,2.5,2.5,20,Good,3
2,Globulus,122,2.5,2.5,20,Good,3
2,Globulus,122,2.5,2.5,20,Good,3
2,Globulus,122,2.5,2.5,20,Good,3
2,Globulus,122,2.5,2.5,20,Good,3
2,Globulus,122,2.5,2.5,20,Good,3
2,Globulus,122,2.5,2.5,20,Good,3
2,Globulus,122,2.5,2.5,20,Good,3
2,Globulus,122,2.5,2.5,20,Poor,4
5,Globulus,122,2.5,2.5,20,Good,3
5,Globulus,122,2.5,2.5,20,Good,3
2,Globulus,122,2.5,2.5,20,Fair,2
5,Globulus,122,2.5,2.5,20,Good,3
3,Globulus,122,2.5,2.5,20,Good,3
2,Globulus,122,8,2.5,20,Good,3
2,Globulus,122,8,2.5,20,Good,3
2,Globulus,122,8,2.5,20,Good,3
5,Globulus,122,8,2.5,20,Good,3
2,Globulus,122,8,2.5,20,Fair,2
5,Globulus,122,8,2.5,20,Good,3
4,Globulus,122,8,2.5,20,Good,3
4,Globulus,122,8,2.5,20,Good,3
1,Globulus,122,8,2.5,20,Good,3
5,Globulus,122,8,8,20,Good,3
4,Globulus,122,8,8,20,Good,3
4,Globulus,122,8,8,20,Good,3
4,Globulus,122,8,8,20,Good,3
5,Globulus,122,2.5,2.5,40,Good,3
5,Globulus,122,2.5,2.5,40,Good,3
5,Globulus,122,2.5,2.5,40,Fair,2
2,Globulus,122,2.5,2.5,40,Fair,2
5,Globulus,122,2.5,2.5,40,Good,3
5,Globulus,122,2.5,2.5,40,Good,3
5,Globulus,122,2.5,2.5,40,Good,3
3,Globulus,122,2.5,2.5,40,Good,3
5,Globulus,122,2.5,2.5,40,Good,3
5,Globulus,122,2.5,2.5,40,Good,3
5,Globulus,122,2.5,2.5,40,Good,3
2,Globulus,122,8,2.5,40,Good,3
2,Globulus,122,8,2.5,40,Fair,2
2,Globulus,122,8,2.5,40,Good,3
2,Globulus,122,8,2.5,40,Good,3
2,Globulus,122,8,2.5,40,Good,3
2,Globulus,122,8,2.5,40,Good,3
2,Globulus,122,8,2.5,40,Good,3
5,Globulus,122,8,2.5,40,Good,3
2,Globulus,122,8,2.5,40,Good,3
2,Globulus,122,8,2.5,40,Good,3
2,Globulus,122,8,2.5,40,Good,3
5,Globulus,122,8,2.5,40,Good,3
2,Globulus,122,8,2.5,40,Good,3
5,Globulus,122,8,2.5,40,Fair,2
1,Globulus,122,8,2.5,40,Good,3
5,Globulus,122,8,2.5,40,Good,3
2,Globulus,122,8,2.5,40,Good,3
4,Globulus,122,8,2.5,40,Poor,4
4,Globulus,122,8,2.5,40,Good,3
5,Globulus,122,8,2.5,40,Good,3
4,Globulus,122,8,2.5,40,Good,3
5,Globulus,122,8,2.5,40,Good,3
5,Globulus,122,8,8,40,Good,3
5,Globulus,122,8,8,40,Good,3
2,Globulus,122,8,8,40,Fair,2
5,Globulus,122,8,8,40,Good,3
5,Globulus,122,8,8,40,Good,3
2,Globulus,122,8,8,40,Good,3
2,Globulus,122,8,8,40,Good,3
4,Globulus,122,8,8,40,Good,3
2,Globulus,122,8,8,40,Good,3
2,Globulus,122,8,8,40,Good,3
2,Globulus,122,8,8,40,Good,3
4,Globulus,122,8,8,40,Good,3
5,Globulus,122,8,8,40,Good,3
4,Globulus,122,8,8,40,Good,3
4,Globulus,122,8,8,40,Good,3
2,Globulus,122,8,8,40,Good,3
4,Globulus,122,8,8,40,Good,3
2,Globulus,122,8,8,40,Good,3
4,Globulus,122,8,8,40,Good,3
2,Globulus,122,8,8,40,Good,3
4,Globulus,122,8,8,40,Good,3
2,Globulus,122,8,8,40,Good,3
5,Globulus,122,8,8,40,Good,3
4,Globulus,122,8,8,40,Good,3
5,Globulus,122,8,8,40,Good,3
5,Globulus,122,8,8,40,Good,3
2,Globulus,122,8,8,40,Good,3
2,Globulus,122,8,8,40,Good,3
2,Globulus,122,8,8,40,Good,3
3,Globulus,122,8,8,40,Good,3
2,Globulus,122,8,8,40,Good,3
4,Globulus,122,8,8,40,Good,3
5,Globulus,122,8,8,40,Good,3
5,Globulus,122,8,8,40,Good,3
5,Globulus,122,8,8,40,Good,3
4,Globulus,122,8,8,40,Good,3
2,Globulus,122,13,8,40,Good,3
4,Globulus,122,13,8,40,Good,3
1,Globulus,122,13,8,40,Good,3
5,Globulus,122,13,8,40,Good,3
5,Globulus,122,13,8,40,Good,3
4,Globulus,122,13,8,40,Good,3
4,Globulus,122,13,8,40,Good,3
2,Globulus,122,13,8,40,Good,3
5,Globulus,122,13,8,40,Good,3
2,Globulus,122,13,8,40,Fair,2
5,Globulus,122,13,8,40,Good,3
4,Globulus,122,13,8,40,Good,3
5,Globulus,122,13,8,40,Good,3
5,Globulus,122,13,8,40,Good,3
5,Globulus,122,13,8,40,Good,3
5,Globulus,122,13,8,40,Good,3
2,Globulus,122,13,8,40,Good,3
5,Globulus,122,13,8,40,Good,3
5,Globulus,122,13,8,40,Good,3
5,Globulus,122,13,8,40,Fair,2
5,Globulus,122,18,13,40,Fair,2
5,Globulus,122,18,13,40,Good,3
1,Globulus,122,18,13,40,Good,3
5,Globulus,122,8,2.5,60,Good,3
2,Globulus,122,8,2.5,60,Good,3
4,Globulus,122,8,2.5,60,Good,3
2,Globulus,122,8,2.5,60,Good,3
2,Globulus,122,8,2.5,60,Fair,2
5,Globulus,122,8,2.5,60,Good,3
2,Globulus,122,8,2.5,60,Good,3
2,Globulus,122,8,2.5,60,Good,3
2,Globulus,122,8,8,60,Good,3
2,Globulus,122,8,8,60,Good,3
1,Globulus,122,8,8,60,Good,3
2,Globulus,122,8,8,60,Good,3
4,Globulus,122,8,8,60,Good,3
4,Globulus,122,8,8,60,Good,3
4,Globulus,122,8,8,60,Good,3
2,Globulus,122,8,8,60,Good,3
2,Globulus,122,8,8,60,Good,3
2,Globulus,122,8,8,60,Good,3
4,Globulus,122,8,8,60,Good,3
5,Globulus,122,8,8,60,Good,3
2,Globulus,122,8,8,60,Good,3
2,Globulus,122,8,8,60,Good,3
2,Globulus,122,8,8,60,Good,3
5,Globulus,122,8,8,60,Good,3
5,Globulus,122,8,8,60,Good,3
5,Globulus,122,8,8,60,Good,3
4,Globulus,122,8,8,60,Good,3
2,Globulus,122,8,8,60,Fair,2
5,Globulus,122,8,8,60,Good,3
4,Globulus,122,8,8,60,Good,3
4,Globulus,122,8,8,60,Good,3
4,Globulus,122,8,8,60,Good,3
2,Globulus,122,8,8,60,Good,3
4,Globulus,122,8,8,60,Good,3
4,Globulus,122,8,8,60,Good,3
4,Globulus,122,8,8,60,Good,3
2,Globulus,122,8,8,60,Good,3
4,Globulus,122,8,8,60,Good,3
4,Globulus,122,8,8,60,Good,3
2,Globulus,122,13,8,60,Good,3
5,Globulus,122,13,8,60,Good,3
5,Globulus,122,13,8,60,Good,3
5,Globulus,122,13,8,60,Good,3
5,Globulus,122,13,8,60,Fair,2
4,Globulus,122,13,8,60,Good,3
4,Globulus,122,13,8,60,Good,3
4,Globulus,122,13,8,60,Good,3
2,Globulus,122,13,8,60,Good,3
4,Globulus,122,13,8,60,Good,3
4,Globulus,122,13,8,60,Good,3
5,Globulus,122,13,8,60,Fair,2
5,Globulus,122,13,8,60,Good,3
5,Globulus,122,13,8,60,Good,3
4,Globulus,122,13,8,60,Good,3
2,Globulus,122,13,8,60,Good,3
4,Globulus,122,13,8,60,Good,3
5,Globulus,122,13,8,60,Good,3
5,Globulus,122,13,8,60,Good,3
5,Globulus,122,13,8,60,Good,3
2,Globulus,122,13,8,60,Good,3
2,Globulus,122,13,8,60,Good,3
5,Globulus,122,13,8,60,Good,3
4,Globulus,122,13,8,60,Good,3
4,Globulus,122,13,8,60,Good,3
5,Globulus,122,13,8,60,Good,3
5,Globulus,122,13,8,60,Good,3
4,Globulus,122,13,8,60,Good,3
4,Globulus,122,13,8,60,Fair,2
4,Globulus,122,13,8,60,Good,3
5,Globulus,122,13,8,60,Good,3
5,Globulus,122,13,8,60,Good,3
5,Globulus,122,13,8,60,Good,3
5,Globulus,122,13,8,60,Good,3
5,Globulus,122,13,8,60,Good,3
5,Globulus,122,13,8,60,Good,3
2,Globulus,122,13,8,60,Good,3
3,Globulus,122,13,8,60,Good,3
5,Globulus,122,13,8,60,Good,3
4,Globulus,122,13,8,60,Good,3
5,Globulus,122,13,8,60,Good,3
4,Globulus,122,13,8,60,Fair,2
5,Globulus,122,13,8,60,Good,3
5,Globulus,122,13,8,60,Good,3
5,Globulus,122,13,8,60,Good,3
5,Globulus,122,13,8,60,Good,3
4,Globulus,122,18,13,60,Good,3
5,Globulus,122,18,13,60,Good,3
2,Globulus,122,8,8,80,Good,3
2,Globulus,122,8,8,80,Good,3
2,Globulus,122,8,8,80,Good,3
2,Globulus,122,8,8,80,Good,3
1,Globulus,122,8,8,80,Good,3
4,Globulus,122,8,8,80,Good,3
4,Globulus,122,8,8,80,Good,3
4,Globulus,122,8,8,80,Good,3
5,Globulus,122,8,8,80,Good,3
1,Globulus,122,8,8,80,Good,3
5,Globulus,122,8,8,80,Good,3
2,Globulus,122,8,8,80,Fair,2
5,Globulus,122,13,8,80,Good,3
4,Globulus,122,13,8,80,Good,3
5,Globulus,122,13,8,80,Good,3
4,Globulus,122,13,8,80,Good,3
4,Globulus,122,13,8,80,Good,3
5,Globulus,122,13,8,80,Fair,2
5,Globulus,122,13,8,80,Good,3
5,Globulus,122,13,8,80,Good,3
4,Globulus,122,13,8,80,Good,3
4,Globulus,122,13,8,80,Good,3
5,Globulus,122,13,8,80,Good,3
5,Globulus,122,13,8,80,Good,3
5,Globulus,122,13,8,80,Good,3
5,Globulus,122,13,8,80,Good,3
5,Globulus,122,13,8,80,Good,3
3,Globulus,122,13,8,80,Good,3
2,Globulus,122,13,8,80,Fair,2
4,Globulus,122,13,8,80,Fair,2
4,Globulus,122,13,8,80,Good,3
4,Globulus,122,13,8,80,Good,3
5,Globulus,122,13,8,80,Good,3
5,Globulus,122,13,8,80,Good,3
3,Globulus,122,13,8,80,Good,3
4,Globulus,122,13,8,80,Good,3
4,Globulus,122,13,8,80,Good,3
2,Globulus,122,13,8,80,Good,3
5,Globulus,122,13,8,80,Good,3
4,Globulus,122,13,8,80,Good,3
4,Globulus,122,13,8,80,Good,3
5,Globulus,122,13,8,80,Good,3
4,Globulus,122,13,8,80,Good,3
5,Globulus,122,13,8,80,Good,3
5,Globulus,122,13,8,80,Good,3
5,Globulus,122,13,8,80,Good,3
5,Globulus,122,13,8,80,Good,3
5,Globulus,122,13,8,80,Good,3
5,Globulus,122,13,8,80,Good,3
5,Globulus,122,13,8,80,Good,3
5,Globulus,122,13,8,80,Good,3
5,Globulus,122,18,13,80,Good,3
4,Globulus,122,18,13,80,Good,3
4,Globulus,122,18,13,80,Good,3
4,Globulus,122,18,13,80,Good,3
5,Globulus,122,18,13,80,Fair,2
5,Globulus,122,18,13,80,Good,3
2,Globulus,122,8,8,100,Good,3
4,Globulus,122,8,8,100,Good,3
4,Globulus,122,8,8,100,Good,3
5,Globulus,122,8,8,100,Good,3
5,Globulus,122,13,8,100,Good,3
4,Globulus,122,13,8,100,Good,3
5,Globulus,122,13,8,100,Good,3
5,Globulus,122,13,8,100,Good,3
4,Globulus,122,13,8,100,Good,3
2,Globulus,122,13,8,100,Fair,2
5,Globulus,122,13,8,100,Good,3
5,Globulus,122,13,8,100,Good,3
5,Globulus,122,13,8,100,Good,3
5,Globulus,122,13,8,100,Good,3
5,Globulus,122,13,8,100,Good,3
5,Globulus,122,13,8,100,Good,3
5,Globulus,122,13,8,100,Good,3
5,Globulus,122,13,8,100,Good,3
5,Globulus,122,13,8,100,Good,3
5,Globulus,122,13,8,100,Good,3
